,Log File,state_accept_epoch,state_running_time,state_running_epoch,waiting_time_to_run,spark_driver_start_time,spark_driver_start_time_epoch,spark_driver_memory_MB,spark_executor_memory_MB,memoryStore_capacity_MB,job_result,job_successfully_completed_at_time,job_successfully_completed_at_time_epoch,job_failed_at_time,job_failed_at_time_epoch,waiting_time_to_accept,successful_job_completion_time,failed_job_completion_time
459,application_1513303661803_20149_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
460,application_1513303661803_18877_asrd.cp.big.data.services.team.log,,,,,,,,,8704.0,,,,,,,,
461,application_1513303661803_24082_asrd.cp.big.data.services.team.log,1513794102.0, 17/12/20 18:21:49,1513794109,7, 17/12/20 18:21:38,1513794098,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 18:27:51,1513794471,,,4,362,
462,application_1513303661803_23709_asrd.cp.big.data.services.team.log,1513789554.0, 17/12/20 17:05:59,1513789559,5, 17/12/20 17:05:50,1513789550,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 17:06:23,1513789583,,,4,24,
463,application_1513303661803_22365_asrd.cp.big.data.services.team.log,,,,,,,,,,,,,,,,,
464,application_1513303661803_22962_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
465,application_1513303661803_22901_asrd.cp.big.data.services.team.log,1513778600.0, 17/12/20 14:03:31,1513778611,11, 17/12/20 14:03:17,1513778597,18432.0,22528.0,13004.8, Job completed successfully, 17/12/20 14:06:52,1513778812,,,3,201,
466,application_1513303661803_22158_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
467,application_1513303661803_25361_asrd.cp.big.data.services.team.log,1513825888.0, 17/12/21 03:11:33,1513825893,5, 17/12/21 03:11:24,1513825884,12288.0,5120.0,8601.6, Job completed successfully, 17/12/21 03:18:48,1513826328,,,4,435,
468,application_1513303661803_24416_asrd.cp.big.data.services.team.log,1513800359.0, 17/12/20 20:06:04,1513800364,5, 17/12/20 20:05:55,1513800355,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 20:06:27,1513800387,,,4,23,
469,application_1513303661803_23937_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
470,application_1513303661803_23729_asrd.cp.big.data.services.team.log,1513789725.0, 17/12/20 17:08:49,1513789729,4, 17/12/20 17:08:42,1513789722,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 17:14:49,1513790089,,,3,360,
471,application_1513303661803_21416_asrd.cp.big.data.services.team.log,,,,,,,,,8704.0,,,,,,,,
472,application_1513303661803_24358_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
473,application_1513303661803_24393_asrd.cp.big.data.services.team.log,1513800069.0, 17/12/20 20:01:14,1513800074,5, 17/12/20 20:01:05,1513800065,512.0,512.0,143.6, Job completed successfully, 17/12/20 20:01:35,1513800095,,,4,21,
474,application_1513303661803_19078_asrd.cp.big.data.services.team.log,1513653310.0, 17/12/19 03:15:15,1513653315,5, 17/12/19 03:15:06,1513653306,12288.0,12480.0,8601.6, Job completed successfully, 17/12/19 03:22:21,1513653741,,,4,426,
475,application_1513303661803_23869_asrd.cp.big.data.services.team.log,1513791474.0, 17/12/20 17:37:59,1513791479,5, 17/12/20 17:37:51,1513791471,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 17:43:59,1513791839,,,3,360,
476,application_1513303661803_17856_asrd.cp.big.data.services.team.log,1513635107.0, 17/12/18 22:11:51,1513635111,4, 17/12/18 22:11:42,1513635102,12288.0,10240.0,8601.6, Job completed successfully, 17/12/18 22:14:02,1513635242,,,5,131,
477,application_1513303661803_22437_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
478,application_1513303661803_20562_asrd.cp.big.data.services.team.log,1513714867.0, 17/12/19 20:21:12,1513714872,5, 17/12/19 20:21:00,1513714860,15360.0,6144.0,10854.4, Job completed successfully, 17/12/19 20:22:42,1513714962,,,7,90,
479,application_1513303661803_24499_asrd.cp.big.data.services.team.log,1513810856.0, 17/12/20 23:01:01,1513810861,5, 17/12/20 23:00:52,1513810852,512.0,512.0,143.6, Job completed successfully, 17/12/20 23:01:21,1513810881,,,4,20,
480,application_1513303661803_21588_asrd.cp.big.data.services.team.log,1513739140.0, 17/12/20 03:05:44,1513739144,4, 17/12/20 03:05:36,1513739136,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 03:06:06,1513739166,,,4,22,
481,application_1513303661803_17914_asrd.cp.big.data.services.team.log,1513636737.0, 17/12/18 22:39:01,1513636741,4, 17/12/18 22:38:52,1513636732,12288.0,10240.0,8601.6, Job completed successfully, 17/12/18 22:41:06,1513636866,,,5,125,
482,application_1513303661803_18626_asrd.cp.big.data.services.team.log,,,,, 17/12/19 01:01:58,1513645318,12288.0,10240.0,8601.6, Job failed,,, 17/12/19 01:02:04,1513645324,,,
483,application_1513303661803_18856_asrd.cp.big.data.services.team.log,1513649993.0,,,, 17/12/19 02:19:46,1513649986,12288.0,12480.0,8601.6, Job failed,,, 17/12/19 02:19:55,1513649995,7,,
484,application_1513303661803_21538_asrd.cp.big.data.services.team.log,1513738623.0, 17/12/20 02:57:08,1513738628,5, 17/12/20 02:56:59,1513738619,15360.0,10240.0,10854.4, Job completed successfully, 17/12/20 03:02:01,1513738921,,,4,293,
485,application_1513303661803_25144_asrd.cp.big.data.services.team.log,1513822041.0, 17/12/21 02:07:27,1513822047,6, 17/12/21 02:07:16,1513822036,12288.0,12480.0,8601.6, Job completed successfully, 17/12/21 02:18:15,1513822695,,,5,648,
486,application_1513303661803_18661_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
487,application_1513303661803_22719_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
488,application_1513303661803_18591_asrd.cp.big.data.services.team.log,1513645273.0, 17/12/19 01:01:18,1513645278,5, 17/12/19 01:01:07,1513645267,12288.0,6144.0,8601.6, Job failed,,, 17/12/19 01:02:11,1513645331,6,,53
489,application_1513303661803_23890_asrd.cp.big.data.services.team.log,1513791874.0, 17/12/20 17:44:39,1513791879,5, 17/12/20 17:44:31,1513791871,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 17:50:58,1513792258,,,3,379,
490,application_1513303661803_19370_asrd.cp.big.data.services.team.log,,,,,,,,,143.6,,,,,,,,
491,application_1513303661803_25313_asrd.cp.big.data.services.team.log,1513825546.0, 17/12/21 03:05:51,1513825551,5, 17/12/21 03:05:42,1513825542,12288.0,12480.0,8601.6, Job completed successfully, 17/12/21 03:09:09,1513825749,,,4,198,
492,application_1513303661803_22107_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
493,application_1513303661803_21125_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
494,application_1513303661803_21294_asrd.cp.big.data.services.team.log,1513733478.0, 17/12/20 01:31:44,1513733504,26, 17/12/20 01:31:14,1513733474,15360.0,6144.0,10854.4, Job completed successfully, 17/12/20 01:32:01,1513733521,,,4,17,
495,application_1513303661803_25812_asrd.cp.big.data.services.team.log,1513850454.0, 17/12/21 10:00:59,1513850459,5, 17/12/21 10:00:51,1513850451,512.0,512.0,143.6, Job completed successfully, 17/12/21 10:01:26,1513850486,,,3,27,
496,application_1513303661803_25320_asrd.cp.big.data.services.team.log,,,,,,,,,8704.0,,,,,,,,
497,application_1513303661803_18806_asrd.cp.big.data.services.team.log,1513649069.0, 17/12/19 02:04:34,1513649074,5, 17/12/19 02:04:25,1513649065,12288.0,6144.0,8601.6, Job completed successfully, 17/12/19 02:04:54,1513649094,,,4,20,
498,application_1513303661803_24351_asrd.cp.big.data.services.team.log,1513798602.0, 17/12/20 19:36:47,1513798607,5, 17/12/20 19:36:38,1513798598,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 19:42:43,1513798963,,,4,356,
499,application_1513303661803_22541_asrd.cp.big.data.services.team.log,,,,,,,,,1247.6,,,,,,,,
500,application_1513303661803_24430_sai.medikonda.log,1513801166.0, 17/12/20 20:19:31,1513801171,5, 17/12/20 20:19:21,1513801161,12288.0,6144.0,8601.6, Job failed,,, 17/12/20 20:20:26,1513801226,5,,55
501,application_1513303661803_21886_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
502,application_1513303661803_18940_asrd.cp.big.data.services.team.log,,,,,,,,,14540.8,,,,,,,,
503,application_1513303661803_18596_asrd.cp.big.data.services.team.log,,,,,,,,,,,,,,,,,
504,application_1513303661803_24185_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
505,application_1513303661803_20059_asrd.cp.big.data.services.team.log,,,,,,,,,5632.0,,,,,,,,
506,application_1513303661803_23066_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
507,application_1513303661803_19349_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
508,application_1513303661803_21897_asrd.cp.big.data.services.team.log,,,,,,,,,2764.8,,,,,,,,
509,application_1513303661803_20474_asrd.cp.big.data.services.team.log,1513711640.0, 17/12/19 19:27:40,1513711660,20, 17/12/19 19:27:16,1513711636,3072.0,10240.0,1983.0, Job completed successfully, 17/12/19 19:30:51,1513711851,,,4,191,
510,application_1513303661803_20861_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
511,application_1513303661803_23386_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
512,application_1513303661803_25799_asrd.cp.big.data.services.team.log,1513847143.0, 17/12/21 09:05:49,1513847149,6, 17/12/21 09:05:39,1513847139,5120.0,8192.0,3481.6, Job failed,,, 17/12/21 09:06:14,1513847174,4,,25
513,application_1513303661803_21840_asrd.cp.big.data.services.team.log,1513745491.0, 17/12/20 04:51:36,1513745496,5, 17/12/20 04:51:27,1513745487,12288.0,10240.0,8601.6, Job failed,,, 17/12/20 04:56:02,1513745762,4,,266
514,application_1513303661803_18546_asrd.cp.big.data.services.team.log,1513644428.0, 17/12/19 00:47:13,1513644433,5, 17/12/19 00:47:02,1513644422,12288.0,6144.0,8601.6, Job completed successfully, 17/12/19 01:25:05,1513646705,,,6,2272,
515,application_1513303661803_19369_asrd.cp.big.data.services.team.log,1513663286.0, 17/12/19 06:01:31,1513663291,5, 17/12/19 06:01:22,1513663282,6144.0,3072.0,4198.4, Job completed successfully, 17/12/19 06:05:25,1513663525,,,4,234,
516,application_1513303661803_17960_asrd.cp.big.data.services.team.log,1513637424.0, 17/12/18 22:50:29,1513637429,5, 17/12/18 22:50:19,1513637419,12288.0,10240.0,8601.6, Job completed successfully, 17/12/18 22:51:36,1513637496,,,5,67,
517,application_1513303661803_21751_asrd.cp.big.data.services.team.log,,,,,,,,,8601.6,,,,,,,,
518,application_1513303661803_24475_asrd.cp.big.data.services.team.log,,,,,,,,,143.6,,,,,,,,
519,application_1513303661803_19328_asrd.cp.big.data.services.team.log,,,,,,,,,4915.2,,,,,,,,
520,application_1513303661803_18152_asrd.cp.big.data.services.team.log,1513641711.0, 17/12/19 00:01:57,1513641717,6, 17/12/19 00:01:45,1513641705,6144.0,3072.0,4198.4, Job completed successfully, 17/12/19 00:13:01,1513642381,,,6,664,
521,application_1513303661803_25683_asrd.cp.big.data.services.team.log,,,,,,,,,143.6,,,,,,,,
522,application_1513303661803_18832_asrd.cp.big.data.services.team.log,1513649665.0, 17/12/19 02:14:31,1513649671,6, 17/12/19 02:14:18,1513649658,12288.0,6144.0,8601.6, Job completed successfully, 17/12/19 02:15:33,1513649733,,,7,62,
523,application_1513303661803_20926_asrd.cp.big.data.services.team.log,1513729248.0, 17/12/20 00:20:53,1513729253,5, 17/12/20 00:20:44,1513729244,6144.0,4096.0,4198.4, Job completed successfully, 17/12/20 00:34:50,1513730090,,,4,837,
524,application_1513303661803_22299_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
525,application_1513303661803_19175_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
526,application_1513303661803_21450_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
527,application_1513303661803_19572_asrd.cp.big.data.services.team.log,,,,,,,,,143.6,,,,,,,,
528,application_1513303661803_20658_asrd.cp.big.data.services.team.log,1513720849.0, 17/12/19 22:00:54,1513720854,5, 17/12/19 22:00:46,1513720846,512.0,512.0,143.6, Job completed successfully, 17/12/19 22:01:16,1513720876,,,3,22,
529,application_1513303661803_21240_asrd.cp.big.data.services.team.log,1513732009.0, 17/12/20 01:06:54,1513732014,5, 17/12/20 01:06:45,1513732005,20480.0,10240.0,14540.8, Job completed successfully, 17/12/20 01:07:33,1513732053,,,4,39,
530,application_1513303661803_23564_asrd.cp.big.data.services.team.log,1513787873.0, 17/12/20 16:37:58,1513787878,5, 17/12/20 16:37:49,1513787869,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 16:44:29,1513788269,,,4,391,
531,application_1513303661803_19742_asrd.cp.big.data.services.team.log,1513692294.0, 17/12/19 14:04:59,1513692299,5, 17/12/19 14:04:51,1513692291,18432.0,22528.0,13004.8, Job completed successfully, 17/12/19 14:11:46,1513692706,,,3,407,
532,application_1513303661803_22239_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
533,application_1513303661803_18652_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
534,application_1513303661803_21024_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
535,application_1513303661803_20076_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
536,application_1513303661803_25099_asrd.cp.big.data.services.team.log,1513821687.0, 17/12/21 02:01:33,1513821693,6, 17/12/21 02:01:23,1513821683,6144.0,3072.0,4198.4, Job completed successfully, 17/12/21 02:08:22,1513822102,,,4,409,
537,application_1513303661803_19628_asrd.cp.big.data.services.team.log,,,,,,,,,143.6,,,,,,,,
538,application_1513303661803_24866_asrd.cp.big.data.services.team.log,,,,,,,,,511.5,,,,,,,,
539,application_1513303661803_23556_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
540,application_1513303661803_20584_asrd.cp.big.data.services.team.log,1513716078.0, 17/12/19 20:41:23,1513716083,5, 17/12/19 20:41:15,1513716075,12288.0,12288.0,8601.6, Job completed successfully, 17/12/19 20:43:04,1513716184,,,3,101,
541,application_1513303661803_24257_asrd.cp.big.data.services.team.log,1513796503.0, 17/12/20 19:01:59,1513796519,16, 17/12/20 19:01:38,1513796498,12288.0,16384.0,8601.6, Job completed successfully, 17/12/20 19:04:48,1513796688,,,5,169,
542,application_1513303661803_26144_asrd.cp.big.data.services.team.log,1513869678.0, 17/12/21 15:21:25,1513869685,7, 17/12/21 15:21:15,1513869675,12288.0,10240.0,8601.6, Job completed successfully, 17/12/21 15:26:30,1513869990,,,3,305,
543,application_1513303661803_20409_asrd.cp.big.data.services.team.log,1513710102.0, 17/12/19 19:01:47,1513710107,5, 17/12/19 19:01:37,1513710097,12288.0,16384.0,8601.6, Job completed successfully, 17/12/19 19:03:32,1513710212,,,5,105,
544,application_1513303661803_23451_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
545,application_1513303661803_23684_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
546,application_1513303661803_23723_asrd.cp.big.data.services.team.log,1513789693.0, 17/12/20 17:08:18,1513789698,5, 17/12/20 17:08:10,1513789690,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 17:14:18,1513790058,,,3,360,
547,application_1513303661803_18230_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
548,application_1513303661803_19162_asrd.cp.big.data.services.team.log,1513653988.0, 17/12/19 03:27:36,1513654056,68, 17/12/19 03:26:23,1513653983,5120.0,5120.0,3481.6, Job completed successfully, 17/12/19 03:48:51,1513655331,,,5,1275,
549,application_1513303661803_20415_asrd.cp.big.data.services.team.log,1513710115.0, 17/12/19 19:02:00,1513710120,5, 17/12/19 19:01:51,1513710111,12288.0,10240.0,8601.6, Job completed successfully, 17/12/19 19:02:24,1513710144,,,4,24,
550,application_1513303661803_21563_asrd.cp.big.data.services.team.log,,,,,,,,,143.6,,,,,,,,
551,application_1513303661803_20618_asrd.cp.big.data.services.team.log,1513717277.0, 17/12/19 21:01:23,1513717283,6, 17/12/19 21:01:12,1513717272,512.0,512.0,143.6, Job completed successfully, 17/12/19 21:01:46,1513717306,,,5,23,
552,application_1513303661803_21766_asrd.cp.big.data.services.team.log,1513742479.0, 17/12/20 04:01:25,1513742485,6, 17/12/20 04:01:14,1513742474,6144.0,3072.0,4198.4, Job completed successfully, 17/12/20 04:06:24,1513742784,,,5,299,
553,application_1513303661803_28114_asrd.cp.big.data.services.team.log,,,,,,,,,143.6,,,,,,,,
554,application_1513303661803_22128_asrd.cp.big.data.services.team.log,1513749974.0, 17/12/20 06:06:19,1513749979,5, 17/12/20 06:06:09,1513749969,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 06:06:43,1513750003,,,5,24,
555,application_1513303661803_22982_asrd.cp.big.data.services.team.log,,,,,,,,,2764.8,,,,,,,,
556,application_1513303661803_25152_asrd.cp.big.data.services.team.log,,,,,,,,,8704.0,,,,,,,,
557,application_1513303661803_24544_asrd.cp.big.data.services.team.log,1513814478.0, 17/12/21 00:01:25,1513814485,7, 17/12/21 00:01:12,1513814472,512.0,512.0,143.6, Job completed successfully, 17/12/21 00:01:47,1513814507,,,6,22,
558,application_1513303661803_25081_asrd.cp.big.data.services.team.log,1513821653.0, 17/12/21 02:00:58,1513821658,5, 17/12/21 02:00:50,1513821650,512.0,512.0,143.6, Job completed successfully, 17/12/21 02:01:16,1513821676,,,3,18,
559,application_1513303661803_24500_asrd.cp.big.data.services.team.log,1513810856.0, 17/12/20 23:01:02,1513810862,6, 17/12/20 23:00:52,1513810852,12288.0,3072.0,8601.6, Job completed successfully, 17/12/20 23:01:22,1513810882,,,4,20,
560,application_1513303661803_26754_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
561,application_1513303661803_20440_asrd.cp.big.data.services.team.log,,,,,,,,,,,,,,,,,
562,application_1513303661803_19577_asrd.cp.big.data.services.team.log,,,,,,,,,1983.0,,,,,,,,
563,application_1513303661803_23013_asrd.cp.big.data.services.team.log,1513781419.0, 17/12/20 14:52:36,1513781556,137, 17/12/20 14:50:15,1513781415,12288.0,20480.0,8601.6, Job completed successfully, 17/12/20 15:16:10,1513782970,,,4,1414,
564,application_1513303661803_26155_asrd.cp.big.data.services.team.log,,,,,,,,,2764.8,,,,,,,,
565,application_1513303661803_19666_asrd.cp.big.data.services.team.log,1513688508.0, 17/12/19 13:01:56,1513688516,8, 17/12/19 13:01:41,1513688501,6144.0,3072.0,4198.4, Job completed successfully, 17/12/19 13:11:16,1513689076,,,7,560,
566,application_1513303661803_24447_asrd.cp.big.data.services.team.log,1513803669.0, 17/12/20 21:01:14,1513803674,5, 17/12/20 21:01:05,1513803665,512.0,512.0,143.6, Job completed successfully, 17/12/20 21:01:31,1513803691,,,4,17,
567,application_1513303661803_19811_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
568,application_1513303661803_25792_asrd.cp.big.data.services.team.log,1513846974.0, 17/12/21 09:03:00,1513846980,6, 17/12/21 09:02:50,1513846970,12288.0,6144.0,8601.6, Job completed successfully, 17/12/21 09:03:20,1513847000,,,4,20,
569,application_1513303661803_20487_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
570,application_1513303661803_20140_asrd.cp.big.data.services.team.log,1513702133.0, 17/12/19 16:48:58,1513702138,5, 17/12/19 16:48:49,1513702129,8192.0,10240.0,5632.0, Job completed successfully, 17/12/19 16:51:29,1513702289,,,4,151,
571,application_1513303661803_21618_asrd.cp.big.data.services.team.log,1513739414.0, 17/12/20 03:10:18,1513739418,4, 17/12/20 03:10:08,1513739408,12288.0,10240.0,8601.6, Job completed successfully, 17/12/20 03:11:45,1513739505,,,6,87,
572,application_1513303661803_20186_asrd.cp.big.data.services.team.log,,,,,,,,,1983.0,,,,,,,,
573,application_1513303661803_24314_asrd.cp.big.data.services.team.log,1513797180.0, 17/12/20 19:15:18,1513797318,138, 17/12/20 19:12:55,1513797175,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 19:34:52,1513798492,,,5,1174,
574,application_1513303661803_23773_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
575,application_1513303661803_18540_asrd.cp.big.data.services.team.log,1513644412.0, 17/12/19 00:47:00,1513644420,8, 17/12/19 00:46:47,1513644407,12288.0,6144.0,8601.6, Job completed successfully, 17/12/19 00:48:03,1513644483,,,5,63,
576,application_1513303661803_22761_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
577,application_1513303661803_20270_asrd.cp.big.data.services.team.log,1513705132.0, 17/12/19 17:38:57,1513705137,5, 17/12/19 17:38:47,1513705127,2048.0,10240.0,1247.6, Job completed successfully, 17/12/19 17:44:21,1513705461,,,5,324,
578,application_1513303661803_22877_asrd.cp.big.data.services.team.log,1513778511.0, 17/12/20 14:01:58,1513778518,7, 17/12/20 14:01:46,1513778506,20480.0,1024.0,14540.8, Job completed successfully, 17/12/20 14:03:13,1513778593,,,5,75,
579,application_1513303661803_21093_asrd.cp.big.data.services.team.log,1513730495.0, 17/12/20 00:41:40,1513730500,5, 17/12/20 00:41:31,1513730491,12288.0,1024.0,8601.6, Job completed successfully, 17/12/20 00:43:10,1513730590,,,4,90,
580,application_1513303661803_22816_asrd.cp.big.data.services.team.log,1513775082.0, 17/12/20 13:04:47,1513775087,5, 17/12/20 13:04:37,1513775077,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 13:05:10,1513775110,,,5,23,
581,application_1513303661803_25068_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
582,application_1513303661803_28060_asrd.cp.big.data.services.team.log,,,,,,,,,511.5,,,,,,,,
583,application_1513303661803_20951_asrd.cp.big.data.services.team.log,1513729882.0, 17/12/20 00:31:28,1513729888,6, 17/12/20 00:31:18,1513729878,12288.0,12480.0,8601.6, Job completed successfully, 17/12/20 00:33:00,1513729980,,,4,92,
584,application_1513303661803_21515_asrd.cp.big.data.services.team.log,,,,,,,,,8704.0,,,,,,,,
585,application_1513303661803_19443_asrd.cp.big.data.services.team.log,1513670456.0, 17/12/19 08:01:01,1513670461,5, 17/12/19 08:00:51,1513670451,12288.0,3072.0,8601.6, Job completed successfully, 17/12/19 08:01:21,1513670481,,,5,20,
586,application_1513303661803_20281_asrd.cp.big.data.services.team.log,,,,,,,,,8601.6,,,,,,,,
587,application_1513303661803_19392_asrd.cp.big.data.services.team.log,,,,,,,,,1247.6,,,,,,,,
588,application_1513303661803_24803_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
589,application_1513303661803_18966_asrd.cp.big.data.services.team.log,1513650379.0, 17/12/19 02:28:55,1513650535,156, 17/12/19 02:26:15,1513650375,12288.0,4096.0,8601.6, Job completed successfully, 17/12/19 02:40:20,1513651220,,,4,685,
590,application_1513303661803_24203_asrd.cp.big.data.services.team.log,1513795990.0, 17/12/20 18:53:15,1513795995,5, 17/12/20 18:53:07,1513795987,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 18:59:23,1513796363,,,3,368,
591,application_1513303661803_19587_asrd.cp.big.data.services.team.log,1513678450.0, 17/12/19 10:14:15,1513678455,5, 17/12/19 10:14:04,1513678444,10240.0,10240.0,7168.0, Job completed successfully, 17/12/19 10:18:15,1513678695,,,6,240,
592,application_1513303661803_21601_asrd.cp.big.data.services.team.log,,,,,,,,,8704.0,,,,,,,,
593,application_1513303661803_24694_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
594,application_1513303661803_23810_asrd.cp.big.data.services.team.log,1513790629.0, 17/12/20 17:23:55,1513790635,6, 17/12/20 17:23:46,1513790626,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 17:30:08,1513791008,,,3,373,
595,application_1513303661803_21794_asrd.cp.big.data.services.team.log,1513742808.0, 17/12/20 04:07:04,1513742824,16, 17/12/20 04:06:44,1513742804,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 04:07:34,1513742854,,,4,30,
596,application_1513303661803_22305_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
597,application_1513303661803_25909_asrd.cp.big.data.services.team.log,,,,,,,,,2764.8,,,,,,,,
598,application_1513303661803_25749_asrd.cp.big.data.services.team.log,,,,,,,,,2764.8,,,,,,,,
599,application_1513303661803_25416_asrd.cp.big.data.services.team.log,1513826235.0, 17/12/21 03:17:23,1513826243,8, 17/12/21 03:17:11,1513826231,10240.0,5120.0,7168.0, Job completed successfully, 17/12/21 03:38:18,1513827498,,,4,1255,
600,application_1513303661803_18590_asrd.cp.big.data.services.team.log,1513645257.0, 17/12/19 01:01:09,1513645269,12, 17/12/19 01:00:50,1513645250,12288.0,3072.0,8601.6, Job completed successfully, 17/12/19 01:01:44,1513645304,,,7,35,
601,application_1513303661803_22724_asrd.cp.big.data.services.team.log,1513769066.0, 17/12/20 11:24:31,1513769071,5, 17/12/20 11:24:21,1513769061,15360.0,10240.0,10854.4, Job completed successfully, 17/12/20 11:30:31,1513769431,,,5,360,
602,application_1513303661803_21121_asrd.cp.big.data.services.team.log,,,,,,,,,511.5,,,,,,,,
603,application_1513303661803_23931_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
604,application_1513303661803_23844_asrd.cp.big.data.services.team.log,1513791095.0, 17/12/20 17:31:41,1513791101,6, 17/12/20 17:31:32,1513791092,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 17:38:04,1513791484,,,3,383,
605,application_1513303661803_22052_asrd.cp.big.data.services.team.log,1513749309.0, 17/12/20 05:55:14,1513749314,5, 17/12/20 05:55:06,1513749306,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 06:01:22,1513749682,,,3,368,
606,application_1513303661803_22330_asrd.cp.big.data.services.team.log,1513752795.0, 17/12/20 06:53:20,1513752800,5, 17/12/20 06:53:12,1513752792,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 06:59:09,1513753149,,,3,349,
607,application_1513303661803_19623_asrd.cp.big.data.services.team.log,1513684861.0, 17/12/19 12:01:05,1513684865,4, 17/12/19 12:00:57,1513684857,4096.0,4096.0,2764.8, Job completed successfully, 17/12/19 12:02:00,1513684920,,,4,55,
608,application_1513303661803_23613_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
609,application_1513303661803_25741_asrd.cp.big.data.services.team.log,,,,,,,,,3481.6,,,,,,,,
610,application_1513303661803_18539_asrd.cp.big.data.services.team.log,1513644402.0, 17/12/19 00:46:46,1513644406,4, 17/12/19 00:46:38,1513644398,12288.0,1024.0,8601.6, Job completed successfully, 17/12/19 00:49:08,1513644548,,,4,142,
611,application_1513303661803_23880_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
612,application_1513303661803_20041_asrd.cp.big.data.services.team.log,,,,,,,,,143.6,,,,,,,,
613,application_1513303661803_20887_asrd.cp.big.data.services.team.log,,,,,,,,,511.5,,,,,,,,
614,application_1513303661803_22942_asrd.cp.big.data.services.team.log,1513779130.0, 17/12/20 14:15:28,1513779328,198, 17/12/20 14:11:51,1513779111,20480.0,10240.0,14540.8, Job completed successfully, 17/12/20 14:52:34,1513781554,,,19,2226,
615,application_1513303661803_21900_asrd.cp.big.data.services.team.log,,,,,,,,,2764.8,,,,,,,,
616,application_1513303661803_20015_asrd.cp.big.data.services.team.log,,,,,,,,,8601.6,,,,,,,,
