Log File,state_accept_epoch,state_running_time,state_running_epoch,waiting_time_to_run,spark_driver_start_time,spark_driver_start_time_epoch,spark_driver_memory,spark_executor_memory,memoryStore_capacity,job_result,job_successfully_completed_at_time,job_successfully_completed_at_time_epoch,job_failed_at_time,job_failed_at_time_epoch,waiting_time_to_accept,successful_job_completion_time,failed_job_completion_time
application_1513303661803_25066_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 7.0GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_21186_asrd.cp.big.data.services.team.log,1513731690, 17/12/20 01:01:36,1513731696,6, 17/12/20 01:01:26,1513731686, 12g, 10G, 8.4GB, Job completed successfully, 17/12/20 01:05:34,1513731934, NA, NA,4,238, NA
application_1513303661803_21094_asrd.cp.big.data.services.team.log,1513730498, 17/12/20 00:41:43,1513730503,5, 17/12/20 00:41:33,1513730493, 12g, 6144M, 8.4GB, Job completed successfully, 17/12/20 00:42:46,1513730566, NA, NA,5,63, NA
application_1513303661803_21721_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 3.4GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_24415_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 4.1GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_21627_asrd.cp.big.data.services.team.log,1513739492, 17/12/20 03:11:39,1513739499,7, 17/12/20 03:11:27,1513739487, 12g, 10G, 8.4GB, Job completed successfully, 17/12/20 03:15:56,1513739756, NA, NA,5,257, NA
application_1513303661803_18769_asrd.cp.big.data.services.team.log,1513648862, 17/12/19 02:01:09,1513648869,7, 17/12/19 02:00:56,1513648856, 12g, 3G, 8.4GB, Job completed successfully, 17/12/19 02:01:32,1513648892, NA, NA,6,23, NA
application_1513303661803_20761_asrd.cp.big.data.services.team.log,1513728121, 17/12/20 00:02:09,1513728129,8, 17/12/20 00:01:53,1513728113, 12g, 3G, 8.4GB, Job completed successfully, 17/12/20 00:02:49,1513728169, NA, NA,8,40, NA
application_1513303661803_23486_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 4.1GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_22975_asrd.cp.big.data.services.team.log,1513780300, 17/12/20 14:32:08,1513780328,28, 17/12/20 14:31:35,1513780295, 12G, 4G, 8.4GB, Job completed successfully, 17/12/20 14:38:49,1513780729, NA, NA,5,401, NA
application_1513303661803_23531_asrd.cp.big.data.services.team.log,1513787428, 17/12/20 16:30:33,1513787433,5, 17/12/20 16:30:25,1513787425, 12g, 6144M, 8.4GB, Job completed successfully, 17/12/20 16:36:37,1513787797, NA, NA,3,364, NA
application_1513303661803_27736_asrd.cp.big.data.services.team.log,1513918799, 17/12/22 05:00:06,1513918806,7, 17/12/22 04:59:55,1513918795, 4G, 4G, 2.7GB, Job completed successfully, 17/12/22 05:02:41,1513918961, NA, NA,4,155, NA
application_1513303661803_23274_asrd.cp.big.data.services.team.log,1513785247, 17/12/20 15:54:12,1513785252,5, 17/12/20 15:54:03,1513785243, 12g, 10G, 8.4GB, Job completed successfully, 17/12/20 15:58:15,1513785495, NA, NA,4,243, NA
application_1513303661803_18573_asrd.cp.big.data.services.team.log,1513644721, 17/12/19 00:52:06,1513644726,5, 17/12/19 00:51:57,1513644717, 15G, 10G, 10.6GB, NA, NA, NA, NA, NA,4, NA, NA
application_1513303661803_23100_asrd.cp.big.data.services.team.log,1513783502, 17/12/20 15:25:26,1513783526,24, 17/12/20 15:24:57,1513783497, 12g, 6144M, 8.4GB, Job completed successfully, 17/12/20 15:34:49,1513784089, NA, NA,5,563, NA
application_1513303661803_21666_asrd.cp.big.data.services.team.log,1513739663, 17/12/20 03:14:40,1513739680,17, 17/12/20 03:14:19,1513739659, 12g, 10G, 8.4GB, Job completed successfully, 17/12/20 03:15:58,1513739758, NA, NA,4,78, NA
application_1513303661803_21914_asrd.cp.big.data.services.team.log,1513746651, 17/12/20 05:10:58,1513746658,7, 17/12/20 05:10:46,1513746646, 10G, 10G, 7.0GB, Job completed successfully, 17/12/20 05:12:09,1513746729, NA, NA,5,71, NA
application_1513303661803_22096_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 4.1GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_24551_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 5.5GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_19538_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 7.0GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_23790_asrd.cp.big.data.services.team.log,1513790288, 17/12/20 17:18:13,1513790293,5, 17/12/20 17:18:03,1513790283, 12g, 10G, 8.4GB, Job completed successfully, 17/12/20 18:55:58,1513796158, NA, NA,5,5865, NA
application_1513303661803_19873_asrd.cp.big.data.services.team.log,1513695248, 17/12/19 14:54:37,1513695277,29, 17/12/19 14:54:04,1513695244, 12g, 6144M, 8.4GB, Job completed successfully, 17/12/19 15:22:20,1513696940, NA, NA,4,1663, NA
application_1513303661803_21714_asrd.cp.big.data.services.team.log,1513740296, 17/12/20 03:25:43,1513740343,47, 17/12/20 03:24:51,1513740291, 20G, 10G, 14.2GB, Job completed successfully, 17/12/20 03:30:07,1513740607, NA, NA,5,264, NA
application_1513303661803_19210_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 7.0GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_22850_asrd.cp.big.data.services.team.log,1513778460, 17/12/20 14:01:05,1513778465,5, 17/12/20 14:00:57,1513778457, 12g, 6144M, 8.4GB, Job completed successfully, 17/12/20 14:02:14,1513778534, NA, NA,3,69, NA
application_1513303661803_25189_asrd.cp.big.data.services.team.log,1513822368, 17/12/21 02:13:20,1513822400,32, 17/12/21 02:12:32,1513822352, 12g, 10G, 8.4GB, Job completed successfully, 17/12/21 02:32:48,1513823568, NA, NA,16,1168, NA
application_1513303661803_23269_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 4.1GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_22666_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 2.7GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_19087_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 8.5GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_23805_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 4.1GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_22245_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 4.1GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_20733_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 4.1GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_21304_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 7.0GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_20758_asrd.cp.big.data.services.team.log,1513728127, 17/12/20 00:02:13,1513728133,6, 17/12/20 00:01:55,1513728115, 12g, 3G, 8.4GB, Job completed successfully, 17/12/20 00:02:48,1513728168, NA, NA,12,35, NA
application_1513303661803_24759_asrd.cp.big.data.services.team.log,1513816319, 17/12/21 00:32:04,1513816324,5, 17/12/21 00:31:54,1513816314, 12g, 5G, 8.4GB, Job completed successfully, 17/12/21 00:33:03,1513816383, NA, NA,5,59, NA
application_1513303661803_26209_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 511.5MB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_24255_asrd.cp.big.data.services.team.log,1513796504, 17/12/20 19:01:59,1513796519,15, 17/12/20 19:01:40,1513796500, 512M, 512M, 143.6MB, Job completed successfully, 17/12/20 19:02:26,1513796546, NA, NA,4,27, NA
application_1513303661803_23321_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 4.1GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_20030_asrd.cp.big.data.services.team.log,1513699270, 17/12/19 16:01:15,1513699275,5, 17/12/19 16:01:05,1513699265, 512M, 512M, 143.6MB, Job completed successfully, 17/12/19 16:01:34,1513699294, NA, NA,5,19, NA
application_1513303661803_19688_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 2.7GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_23710_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 4.1GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_22732_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 7.0GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_22342_asrd.cp.big.data.services.team.log,1513752969, 17/12/20 06:56:13,1513752973,4, 17/12/20 06:56:07,1513752967, 12g, 6144M, 8.4GB, Job completed successfully, 17/12/20 07:02:16,1513753336, NA, NA,2,363, NA
application_1513303661803_25638_asrd.cp.big.data.services.team.log,1513836059, 17/12/21 06:01:05,1513836065,6, 17/12/21 06:00:55,1513836055, 12g, 3G, 8.4GB, Job completed successfully, 17/12/21 06:01:26,1513836086, NA, NA,4,21, NA
application_1513303661803_22271_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 4.1GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_19488_asrd.cp.big.data.services.team.log,1513674085, 17/12/19 09:01:30,1513674090,5, 17/12/19 09:01:21,1513674081, 512M, 512M, 143.6MB, Job completed successfully, 17/12/19 09:01:46,1513674106, NA, NA,4,16, NA
application_1513303661803_20751_asrd.cp.big.data.services.team.log,1513728126, 17/12/20 00:02:12,1513728132,6, 17/12/20 00:02:00,1513728120, 15G, 12G, 10.6GB, Job completed successfully, 17/12/20 00:28:24,1513729704, NA, NA,6,1572, NA
application_1513303661803_19730_asrd.cp.big.data.services.team.log,1513692176, 17/12/19 14:03:03,1513692183,7, 17/12/19 14:02:49,1513692169, 12G, 1G, 8.4GB, Job completed successfully, 17/12/19 14:04:20,1513692260, NA, NA,7,77, NA
application_1513303661803_23201_asrd.cp.big.data.services.team.log,1513784557, 17/12/20 15:42:54,1513784574,17, 17/12/20 15:42:30,1513784550, 2G, 10G, 1247.6MB, Job completed successfully, 17/12/20 15:45:27,1513784727, NA, NA,7,153, NA
application_1513303661803_21338_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 4.1GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_19869_asrd.cp.big.data.services.team.log,1513694840, 17/12/19 14:51:03,1513695063,223, 17/12/19 14:47:15,1513694835, 12G, 4G, 8.4GB, Job completed successfully, 17/12/19 14:58:10,1513695490, NA, NA,5,427, NA
application_1513303661803_23542_asrd.cp.big.data.services.team.log,1513787708, 17/12/20 16:35:13,1513787713,5, 17/12/20 16:35:05,1513787705, 12g, 6144M, 8.4GB, Job completed successfully, 17/12/20 16:43:09,1513788189, NA, NA,3,476, NA
application_1513303661803_19474_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 1247.6MB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_22277_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 4.1GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_20627_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 1983.0MB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_25090_asrd.cp.big.data.services.team.log,1513821677, 17/12/21 02:01:23,1513821683,6, 17/12/21 02:01:13,1513821673, 512M, 512M, 143.6MB, Job completed successfully, 17/12/21 02:01:44,1513821704, NA, NA,4,21, NA
application_1513303661803_26164_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 4.1GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_20505_asrd.cp.big.data.services.team.log,1513713311, 17/12/19 19:55:17,1513713317,6, 17/12/19 19:55:07,1513713307, 15G, 10G, 10.6GB, Job completed successfully, 17/12/19 19:59:58,1513713598, NA, NA,4,281, NA
application_1513303661803_21179_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 143.6MB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_25379_asrd.cp.big.data.services.team.log,1513825923, 17/12/21 03:12:08,1513825928,5, 17/12/21 03:11:59,1513825919, 12g, 10G, 8.4GB, Job completed successfully, 17/12/21 03:13:16,1513825996, NA, NA,4,68, NA
application_1513303661803_23994_asrd.cp.big.data.services.team.log,1513792942, 17/12/20 18:02:27,1513792947,5, 17/12/20 18:02:18,1513792938, 12g, 6144M, 8.4GB, Job completed successfully, 17/12/20 18:08:29,1513793309, NA, NA,4,362, NA
application_1513303661803_20056_asrd.cp.big.data.services.team.log,1513700017, 17/12/19 16:13:42,1513700022,5, 17/12/19 16:13:34,1513700014, 12g, 10G, 8.4GB, Job completed successfully, 17/12/19 16:14:33,1513700073, NA, NA,3,51, NA
application_1513303661803_21978_asrd.cp.big.data.services.team.log,1513748373, 17/12/20 05:39:37,1513748377,4, 17/12/20 05:39:30,1513748370, 12g, 6144M, 8.4GB, Job completed successfully, 17/12/20 05:45:29,1513748729, NA, NA,3,352, NA
application_1513303661803_24436_sai.medikonda.log,NA, NA, NA, NA, 17/12/20 20:29:38,1513801778, 12g, 6144M, 8.4GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_26813_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 4.1GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_22180_asrd.cp.big.data.services.team.log,1513750593, 17/12/20 06:16:39,1513750599,6, 17/12/20 06:16:30,1513750590, 12g, 6144M, 8.4GB, Job completed successfully, 17/12/20 06:23:00,1513750980, NA, NA,3,381, NA
application_1513303661803_23728_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 4.1GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_20314_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 143.6MB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_21423_asrd.cp.big.data.services.team.log,1513735997, 17/12/20 02:13:23,1513736003,6, 17/12/20 02:13:13,1513735993, 12g, 6144M, 8.4GB, Job completed successfully, 17/12/20 02:14:16,1513736056, NA, NA,4,53, NA
application_1513303661803_21757_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 7.0GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_23984_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 143.6MB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_18965_asrd.cp.big.data.services.team.log,1513650381, 17/12/19 02:28:53,1513650533,152, 17/12/19 02:26:16,1513650376, 12g, 4G, 8.4GB, Job completed successfully, 17/12/19 02:31:07,1513650667, NA, NA,5,134, NA
application_1513303661803_25030_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 7.0GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_18857_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 7.0GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_23892_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 4.1GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_23669_asrd.cp.big.data.services.team.log,1513789235, 17/12/20 17:00:40,1513789240,5, 17/12/20 17:00:32,1513789232, 12g, 6144M, 8.4GB, Job completed successfully, 17/12/20 17:07:19,1513789639, NA, NA,3,399, NA
application_1513303661803_18211_asrd.cp.big.data.services.team.log,1513642029, 17/12/19 00:07:22,1513642042,13, 17/12/19 00:07:04,1513642024, 12g, 6144M, 8.4GB, Job completed successfully, 17/12/19 00:08:24,1513642104, NA, NA,5,62, NA
application_1513303661803_25509_asrd.cp.big.data.services.team.log,1513828857, 17/12/21 04:02:32,1513828952,95, 17/12/21 04:00:52,1513828852, 512M, 512M, 143.6MB, Job completed successfully, 17/12/21 04:02:48,1513828968, NA, NA,5,16, NA
application_1513303661803_21033_asrd.cp.big.data.services.team.log,1513730211, 17/12/20 00:36:56,1513730216,5, 17/12/20 00:36:47,1513730207, 10G, 10G, 7.0GB, Job completed successfully, 17/12/20 00:37:34,1513730254, NA, NA,4,38, NA
application_1513303661803_26721_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_20341_asrd.cp.big.data.services.team.log,1513707182, 17/12/19 18:13:07,1513707187,5, 17/12/19 18:12:58,1513707178, 12g, 6144M, 8.4GB, Job completed successfully, 17/12/19 18:28:21,1513708101, NA, NA,4,914, NA
application_1513303661803_22819_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 4.1GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_20680_asrd.cp.big.data.services.team.log,1513721373, 17/12/19 22:09:38,1513721378,5, 17/12/19 22:09:29,1513721369, 6G, 4G, 4.1GB, Job completed successfully, 17/12/19 22:22:40,1513722160, NA, NA,4,782, NA
application_1513303661803_18896_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 511.5MB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_22659_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 4.1GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_22616_asrd.cp.big.data.services.team.log,1513764085, 17/12/20 10:01:30,1513764090,5, 17/12/20 10:01:21,1513764081, 6G, 3G, 4.1GB, Job completed successfully, 17/12/20 10:12:28,1513764748, NA, NA,4,658, NA
application_1513303661803_19021_asrd.cp.big.data.services.team.log,1513652321, 17/12/19 02:58:45,1513652325,4, 17/12/19 02:58:38,1513652318, 12g, 6144M, 8.4GB, Job completed successfully, 17/12/19 03:18:28,1513653508, NA, NA,3,1183, NA
application_1513303661803_18070_asrd.cp.big.data.services.team.log,1513638954, 17/12/18 23:15:59,1513638959,5, 17/12/18 23:15:49,1513638949, 12G, 10G, 8.4GB, Job completed successfully, 17/12/18 23:18:39,1513639119, NA, NA,5,160, NA
application_1513303661803_20797_asrd.cp.big.data.services.team.log,1513728601, 17/12/20 00:10:17,1513728617,16, 17/12/20 00:09:46,1513728586, 12g, 2G, 8.4GB, Job completed successfully, 17/12/20 00:10:40,1513728640, NA, NA,15,23, NA
application_1513303661803_19294_asrd.cp.big.data.services.team.log,1513659375, 17/12/19 04:56:22,1513659382,7, 17/12/19 04:56:11,1513659371, 12g, 10G, 8.4GB, Job completed successfully, 17/12/19 05:01:32,1513659692, NA, NA,4,310, NA
application_1513303661803_23782_asrd.cp.big.data.services.team.log,1513790248, 17/12/20 17:17:33,1513790253,5, 17/12/20 17:17:23,1513790243, 12g, 6144M, 8.4GB, Job completed successfully, 17/12/20 17:33:36,1513791216, NA, NA,5,963, NA
application_1513303661803_20418_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 1983.0MB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_21133_asrd.cp.big.data.services.team.log,1513730636, 17/12/20 00:44:02,1513730642,6, 17/12/20 00:43:52,1513730632, 10G, 10G, 7.0GB, Job completed successfully, 17/12/20 00:45:08,1513730708, NA, NA,4,66, NA
application_1513303661803_24217_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 4.1GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_23191_asrd.cp.big.data.services.team.log,1513784379, 17/12/20 15:39:45,1513784385,6, 17/12/20 15:39:35,1513784375, 12g, 10G, 8.4GB, Job completed successfully, 17/12/20 15:44:23,1513784663, NA, NA,4,278, NA
application_1513303661803_24359_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 4.1GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_18632_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, 17/12/19 01:02:08,1513645328, 12g, 10G, 8.4GB, Job failed, NA, NA, 17/12/19 01:02:14,1513645334, NA, NA, NA
application_1513303661803_23662_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 4.1GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_25293_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 4.1GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_19622_asrd.cp.big.data.services.team.log,1513684856, 17/12/19 12:01:01,1513684861,5, 17/12/19 12:00:52,1513684852, 512M, 512M, 143.6MB, Job completed successfully, 17/12/19 12:01:22,1513684882, NA, NA,4,21, NA
application_1513303661803_24361_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 11.3GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_22970_asrd.cp.big.data.services.team.log,1513780131, 17/12/20 14:31:34,1513780294,163, 17/12/20 14:28:33,1513780113, 2G, 5G, 1247.6MB, Job completed successfully, 17/12/20 14:37:51,1513780671, NA, NA,18,377, NA
application_1513303661803_20971_asrd.cp.big.data.services.team.log,1513729914, 17/12/20 00:31:59,1513729919,5, 17/12/20 00:31:48,1513729908, 12g, 5G, 8.4GB, Job completed successfully, 17/12/20 00:32:58,1513729978, NA, NA,6,59, NA
application_1513303661803_24396_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 143.6MB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_21898_asrd.cp.big.data.services.team.log,1513746428, 17/12/20 05:07:14,1513746434,6, 17/12/20 05:07:04,1513746424, 4G, 4G, 2.7GB, Job completed successfully, 17/12/20 05:09:51,1513746591, NA, NA,4,157, NA
application_1513303661803_22519_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 1983.0MB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_23843_asrd.cp.big.data.services.team.log,1513791097, 17/12/20 17:31:43,1513791103,6, 17/12/20 17:31:33,1513791093, 12g, 6144M, 8.4GB, Job completed successfully, 17/12/20 17:38:17,1513791497, NA, NA,4,394, NA
application_1513303661803_25352_asrd.cp.big.data.services.team.log,1513825828, 17/12/21 03:10:33,1513825833,5, 17/12/21 03:10:24,1513825824, 12g, 10G, 8.4GB, Job completed successfully, 17/12/21 03:11:55,1513825915, NA, NA,4,82, NA
application_1513303661803_18681_asrd.cp.big.data.services.team.log,1513645867, 17/12/19 01:11:12,1513645872,5, 17/12/19 01:11:03,1513645863, 20G, 18G, 14.2GB, Job completed successfully, 17/12/19 01:12:52,1513645972, NA, NA,4,100, NA
application_1513303661803_24717_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 511.5MB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_22402_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 4.1GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_21471_asrd.cp.big.data.services.team.log,1513736385, 17/12/20 02:21:54,1513736514,129, 17/12/20 02:19:38,1513736378, 12g, 6144M, 8.4GB, Job completed successfully, 17/12/20 02:35:43,1513737343, NA, NA,7,829, NA
application_1513303661803_22403_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 4.1GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_25207_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 511.5MB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_25303_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 1983.0MB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_20849_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 4.1GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_23403_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 7.0GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_21267_asrd.cp.big.data.services.team.log,1513732569, 17/12/20 01:16:14,1513732574,5, 17/12/20 01:16:04,1513732564, 20G, 10G, 14.2GB, Job completed successfully, 17/12/20 01:17:21,1513732641, NA, NA,5,67, NA
application_1513303661803_23907_asrd.cp.big.data.services.team.log,1513792027, 17/12/20 17:47:13,1513792033,6, 17/12/20 17:47:04,1513792024, 12g, 6144M, 8.4GB, Job completed successfully, 17/12/20 17:52:53,1513792373, NA, NA,3,340, NA
application_1513303661803_20620_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 1983.0MB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_19613_asrd.cp.big.data.services.team.log,1513681373, 17/12/19 11:02:59,1513681379,6, 17/12/19 11:02:47,1513681367, 12g, 6144M, 8.4GB, Job completed successfully, 17/12/19 11:03:24,1513681404, NA, NA,6,25, NA
application_1513303661803_20106_asrd.cp.big.data.services.team.log,1513701290, 17/12/19 16:34:55,1513701295,5, 17/12/19 16:34:45,1513701285, 2G, 10G, 1247.6MB, Job completed successfully, 17/12/19 16:36:03,1513701363, NA, NA,5,68, NA
application_1513303661803_24817_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 4.1GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_22116_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 4.1GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_24194_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 4.1GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_23433_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 4.1GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_20510_asrd.cp.big.data.services.team.log,1513713525, 17/12/19 19:58:50,1513713530,5, 17/12/19 19:58:41,1513713521, 1G, 1G, 511.5MB, Job failed, NA, NA, 17/12/19 19:59:13,1513713553,4, NA,23
application_1513303661803_19022_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 4.1GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_21969_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 4.1GB, NA, NA, NA, NA, NA, NA, NA, NA
application_1513303661803_20963_asrd.cp.big.data.services.team.log,1513729908, 17/12/20 00:31:53,1513729913,5, 17/12/20 00:31:43,1513729903, 10G, 10G, 7.0GB, Job completed successfully, 17/12/20 00:32:22,1513729942, NA, NA,5,29, NA
application_1513303661803_22907_asrd.cp.big.data.services.team.log,NA, NA, NA, NA, NA, NA, NA, NA, 4.1GB, NA, NA, NA, NA, NA, NA, NA, NA
